"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"li-4180450689","linkedin","https://www.linkedin.com/jobs/view/4180450689","https://tietalent.com/en/jobs/p-737133/massachusetts-software-design-engineer-remote&urlHash=sdB_","Software Design Engineer (Remote)","TieTalent","Massachusetts, United States","","fulltime","","","","","","","entry level","Engineering and Information Technology","","","**About**
 Key Responsibilities
   

  

* Software Design: Create detailed software design documents, including architecture, components, and interfaces. 2\\. Software Development: Develop high\\-quality software applications, systems, and architectures using various programming languages and technologies. 3\\. Testing and Validation: Test and validate software applications, systems, and architectures to ensure they meet requirements and are free of defects. 4\\. Collaboration: Collaborate with cross\\-functional teams, including product management, project management, and quality assurance.


 Nice\\-to\\-have skills
   

  

* Software Design
* Software Development
* Massachusetts, United States


 Work experience
   

  

* Software Architect


 Languages
   

  

* English","Technology, Information and Internet","https://ch.linkedin.com/company/tietalent","https://media.licdn.com/dms/image/v2/D4D0BAQFEl92phgHiqQ/company-logo_100_100/company-logo_100_100/0/1704358607143/tietalent_logo?e=2147483647&v=beta&t=ckOX8vY8y4kbfqPJSp38YssS76D_0gcWYwlf4PXEbrM","","","","",""
"li-4180760538","linkedin","https://www.linkedin.com/jobs/view/4180760538","https://www.talent.com/redirect?id=e86e5d6af6c0&source=linkedin-premium-1&utm_source=partner&pos=448149&utm_medium=linkedin-premium-1&puid=3aebgdd83deagadb3debgadcgddafadf3aea3deagadd3deg3ee33deg3ee33ced3ceffcdc3ee33defgdd93dec3defgddc3de83ded3dec3deg3de7ged39d&cg=talent&urlHash=aNUk","WordPress and React Developer","Elegant Themes","San Francisco, CA","","fulltime","","","","","","","entry level","Engineering and Information Technology","","","About Our Company ElegantThemes.comis a leader in WordPress Theme \\& Plugin Development. We have been building the top premium WordPress themes and pluginsfor the past 14 yearsand we maintainthe largest customer bases in the ecosystem. Over 800,000 users, freelance developers and web design agencies depend on our beautiful designsand we work hard everyday to make sure we are creating the best WordPress products on the web. Divi, our flagship theme and visual page builder is pushing the boundaries and has inspired an absolutely amazing community to form around it. A focus on community is a core part of our cultureand it makes our work environmentis a truly rewarding one. Job Description As a WordPress and React Developer at Elegant Themes, you will be working with a small and agile teammade up of talented devs from all around the world. We work with GitHub and Zenhub, chat on Slack and our team structure is flat and open.Self\\-motivated individualstend to thrive best here, and we are looking for someonefilled with inspiration and who isn't afraid to take initiative. This position is for someone with a deep understanding of WordPress as well as React. You have built your own themes and plugins beforeand possibly even contributed to WordPress Core. You enjoy finding elegant solutions to complex problemsand are familiar with the WordPress motto \\- ""code is poetry."" You are up\\-to\\-date with the latest and greatest trends and technologies because you are engaged in the open source community and you enjoy building software that pushes the web forward. While WordPress is a PHP\\-based application, our flagship product uses a front\\-end interface built with React and Flux. Agood amount of your time will be spent developing with JavaScript. This is a full time position available to remote employees. Employment includes full benefits, paid vacation, and a competitive salary!
   

  

 Responsibilities Be creative and contribute based on your own merit. Be a positive, humble and contributing member to our small team. Take the initiate to better yourself as a developer and to apply that knowledge to better our products and help our team succeed. Required Experience Complete understanding of the WordPress core software and its functions at the code level. Experience building WordPress themes/plugins. Mastery of WordPress coding and securitybest practices. Required Skills PHP CSS/SASS HTML MySQL JavaScript \\- ES6 jQuery React Git Bonus Qualifications React \\+ Redux Gutenberg block development TypeScript Unit Test \\- Jest, PHPUnit, WPUnit A history of open source software contribution
   

  

 Learn More Learn more about life at Elegant Themes, including our full list of perks and benefits:http://www.elegantthemes.com/careers/ Powered by JazzHR","Technology, Information and Internet","https://www.linkedin.com/company/elegantthemes","https://media.licdn.com/dms/image/v2/C4E0BAQGBmUXCygJyGw/company-logo_100_100/company-logo_100_100/0/1630567382805/elegantthemes_logo?e=2147483647&v=beta&t=zCZObwpt2rbrIKcxBmX6swJUhX7CAclOEDWkC3dIWkM","","","","",""
"li-4180718274","linkedin","https://www.linkedin.com/jobs/view/4180718274","https://www.talent.com/redirect?id=c2dcc9ac5e91&source=linkedin-premium-1&utm_source=partner&pos=267984&utm_medium=linkedin-premium-1&puid=3aedgdde3aecgadd3aedgdd7gadffadd3deb3aebgdd73def3ee33deg3ee33ced3ceffcdc3ee33defgdd93dec3defgddc3de93de73def3dec3degged39d&cg=talent&urlHash=sU8H","Java Developer/Java Programmer","Eminent India Private Limited","Tampa, FL","","fulltime","","","","","","","mid-senior level","Engineering and Information Technology","","","**Job Title: Java Developer/Java Programmer**
**Work Location: Tampa\\-FL\\-USA(Onsite)**
**Position Type: Full\\-Time/Permanent Role**
**Skills:** 
 JAVA, SQL / Oracle, J2EE and other JAVA technologies.
   

  

**Job Description**
**The incumbent would be responsible for:**
* Designing, implementing, and delivering high quality Software projects in JAVA, SQL / Oracle, J2EE and other JAVA technologies.


**Job Responsibility**
 Participate in detailed level in design, coding, code walk through, peer code reviews and unit testing, System Testing, UAT, Demos, POCs, installation, maintenance of Software modules.
   

  

**Ensures The Preparation Of The Following**
* Software prototype
* System Architecture
* Software Design Document
* User interfaces to be developed as per UX guidelines
* Code files ensuring coding guidelines followed
* Code review artefacts during peer code review
* Test plan and Test Cases
* Installation / Deployment document
* Release Document
* Technical Documentation
* Documents and demonstrates solutions by developing documentations, flowcharts, layouts, diagrams, charts, code. comments and clear code; Ensuring that project task are completed in defined effort and timelines
* Prepares and installs solutions by determining and designing system specifications, standards \\& programming.
* Testing: Writing of test cases, unit testing, system testing, negative testing
* Trouble shooting: Log analysis and database query optimization
* Improves operations by conducting system's analysis.
* Updates job knowledge by studying state of the art development tools, programming techniques \\& computing equipment; participates in educational opportunities, reads professional publications \\& maintains personal networks.
* Protects operations by keeping information confidential.
* Provides information by collecting, analyzing, and summarizing development and service issues.
* Develops software solution by studying information needs, conferring with users, studding system flow, data usage and work processes, investigating problem areas, following delivery cycle.


**Desired Profile**
* Application of technical knowledge, system analysis and evaluation
* Testing\\-Application of technical knowledge, critical thinking and analytical abilities, attitude to test\\-to\\-break, problem solving, willingness to learn and suggest process improvement Trouble
* The incumbent should be a Computer Science Graduate with 5\\-8 years in Software development across a wide variety of development projects.
* Knowledge of current technological trends in the Software development industry, such as OOP's, Multi\\-Tier Software development, Component Architecture, Web Based Software.
* Knowledge of system integration issues.
* Ability to gather and analyze data and draw logical conclusions
* Should have adequate programming skills and proficiency in JAVA, JSP, Servlets, EJB, SQL/Oracle, J2EE / other JAVA technologies.
* Should be able to do:
* Coding shooting: application of architectural knowledge \\& strong technical skills.
* Should have: Clear thinking, flexibility, adaptability to work schedules, effective verbal and written communication, time management, self\\-confidence (call spade a spade), open to changes \\& challenges, eye for detail, perseverance, discreetness and diplomacy, analytical thinking; sound independent decision making and teamwork","Legal Services","https://in.linkedin.com/company/eminent-india","https://media.licdn.com/dms/image/v2/C4E0BAQH5rg9kLL-GfA/company-logo_100_100/company-logo_100_100/0/1630628099145?e=2147483647&v=beta&t=dJZGbwBjvt7QJjOtZRLfNPZJbs0JGZ63eo1G0MMo6xk","","","","",""
"li-4180701102","linkedin","https://www.linkedin.com/jobs/view/4180701102","https://www.talent.com/redirect?id=b6b0258c4f77&source=linkedin-premium-1&utm_source=partner&pos=208841&utm_medium=linkedin-premium-1&puid=3aeegdda3aeegddg3deegddbgdd8fadd3dec3aeagdd93de93ee33deg3ee33ced3ceffcdc3ee33defgdd93dec3defgddc3de93de93de93de93de7ged39d&cg=talent&urlHash=1ryy","Embedded Software Engineer","Insero","Tempe, AZ","","fulltime","","","","","","","entry level","Engineering and Information Technology","","","How will you make an impact? Insero is a small company that makes a big impact. We bring technology to agriculture and specifically to the growers, consultants, and service providers in the industry. Insero is the only high\\-tech company in agriculture that focuses on controlling machinery (spraying systems in agricultural aircraft and ground sprayers) with an Apple iPad wireless interface linked to our embedded sensors and controllers installed to the machine. We are proud to design precise machine control and guidance, cutting edge wireless installations, live machine tracking, error notification, and detailed work reports for our customers who rely on it for spraying and other grower activities. We are looking for a motivated engineer to grow with us. What you will bring with you? Experience building high\\-quality solutions from scratch. Exceptional troubleshooting and analytical abilities. Proven ability working with our technology platforms (ARM Cortex M4, FreeRTOS, Bluetooth 5, Wi\\-Fi, Thread, CAN). Practical hardware and lab equipment experience. What you will do? Drive technical solutions. Continuously improve processes and solutions to be defensive, efficient, and robust. Correct existing architecture shortcomings and troubleshoot system\\-level issues. Implement from concept to customer. Design safe data storage, messaging in and out of the box, and application architecture. What do we offer? The opportunity to be part of a growing success story in the important industry of agriculture; We expect you will learn from us and that we will learn from you. Being part of a small team means you will develop skills and experience in aspects of engineering and business far beyond the realm of embedded engineering. You will be welcomed into our support team, experience a good work/life balance, and will be allowed independent agency. Insero is in Tempe, Arizona.","IT Services and IT Consulting","https://www.linkedin.com/company/insero-solutions","https://media.licdn.com/dms/image/v2/C560BAQHN3tRIlLi5AQ/company-logo_100_100/company-logo_100_100/0/1631326711186?e=2147483647&v=beta&t=NVqOZHDrBtxfEPmNzQMjytTmb7oQx29Rn_RlMGzdOCU","","","","",""
"li-4180496018","linkedin","https://www.linkedin.com/jobs/view/4180496018","https://www.talent.com/redirect?id=b0875345dc00&source=linkedin-premium-1&utm_source=partner&pos=178753&utm_medium=linkedin-premium-1&puid=3aeegddg3de8gdd93debgdddgddcfddb3aec3aedgddg3deg3ee33deg3ee33ced3ceffcdc3ee33defgdd93dec3defgddc3de93de83dee3de83deaged39d&cg=talent&urlHash=sDtI","Full Stack Java Developer","Cuboid IT Solutions","Chicago, IL","","fulltime","","","","","","","mid-senior level","Engineering and Information Technology","","","**About The Role**
**Job Title:** 
 Full Stack Java Developer
   

  

**Job Description**
* Looking to add an experienced Software Developer with strong logical design and coding ability, with experience in microservices, Java, and Spring Boot being highly valued.
* The ideal candidate will have a strong background in backend development, system design, and handling large\\-scale data.
* You will play a critical role in transitioning microservices architecture to modern design patterns while contributing to infrastructure design and end\\-to\\-end development tasks.


**Must Haves**
* Minimum 5\\+ Years of overall development experience.
* Java (Specific frameworks being SpringBoot \\& Kafka and Microservices)
* AWS
* Terraform
* CI/CD
* Kafka


**Location:** 
 Chicago, IL (5 days in office/week)","IT Services and IT Consulting","https://www.linkedin.com/company/cuboidits","https://media.licdn.com/dms/image/v2/C4D0BAQFs8V9lNrYoSA/company-logo_100_100/company-logo_100_100/0/1631343466231?e=2147483647&v=beta&t=mdr-cvisM44MMOVHWAPnsYSryAvfZiEhcNew661eFx8","","","","",""
"li-4177213244","linkedin","https://www.linkedin.com/jobs/view/4177213244","https://lensa.com/cgw/f94c4d5ed1244eae87b716fbc5ccdf4ftjo1?utm_medium=slot&utm_source=linkedin&publisher_preference=easier_apply&urlHash=WZg2","Software Engineer","Lensa","Acton, MA","","fulltime","","","","","","","mid-senior level","Engineering and Information Technology","","","Lensa is the leading career site for job seekers at every stage of their career. Our client, Brady, is seeking professionals in Acton, MA. Apply via Lensa today!
   

  

**What We Need**
 We are seeking a Software Engineer to join our team!
   

  

**What You'll Be Doing**
* Design and develop software needed to market Code products
* Architect and implement software solutions
* Responsible for the production and maintenance of software products that meets quality system requirements as it relates to Code Corporation
* Maintain and improve all software products
* Interface to barcode readers over a number of different types of interfaces (USB, RS232, Bluetooth)
* Collaborate with other personnel to identify, define, and solve any issues
* Responsible for SDK development and documentation
* Work with outsource partners to ensure they are meeting Code’s expectation
* Work with domestic and international software development partners
* Work with marketing to define new product requirements, write product specifications and estimate schedules


**What You Will Need To Be Successful**
* Proficiency in mobile application development for Android and iOS platforms.
* Strong knowledge of programming languages: Java, Kotlin (for Android), Swift, and Objective\\-C (for iOS).
* Experience with cross\\-platform development frameworks: React Native, Flutter, or MAUI is a plus.
* Familiarity with creating and utilizing RESTful APIs.
* Proficiency in source code versioning and control systems, including branching and merging practices.
* 3\\+ years of experience developing a variety of software applications.
* Bachelor’s degree in Computer Science or equivalent experience.
* Comfortable working in Agile/iterative development environments.
* Ability to collaborate effectively in a team.
* Must be a self\\-starter with a willingness to learn new technologies.


 About Us: Who we are:For more than twenty years, Code Corp has been a pioneer in barcode scanning technology in the manufacturing and healthcare industries. Our breadth of scanning solutions address our customers' most complex inventory tracking, data collection and workflow challenges. Now a part of Brady Corporation's global portfolio of brands, Code's data capture technology helps Brady in its pursuit to make the world a safer and more productive place. But Code's pioneering technology is just one element of the Brady story. From the depths of the ocean to outer space, from the factory floor to the delivery room \\- Brady is just about everywhere you look. We are a global leader in safety, identification and compliance solutions for a diverse range of workplaces. Companies around the world trust us because of our deep expertise and knowledge across a wide range of industries and applications \\- powered by our world\\-class manufacturing capabilities. We have a diverse customer base in industries including electronics, telecommunications, manufacturing, electrical, construction, healthcare, aerospace and more. As of July 31, 2024, Brady employed approximately 5,700 people worldwide. Our fiscal 2024 sales were approximately $1\\.34 billion. Brady stock trades on the New York Stock Exchange under the symbol BRC. You can learn more about us at www.bradycorp.com. Why work at Brady:A career at Brady means working for a global company that has thrived for over 100 years, and whose innovative spirit drives our future growth. Being a part of the Code team means joining a world\\-class team excited about owning the market's game\\-changing decoding technology, and the opportunity to collaborate with talent around the world. Brady offers competitive pay and great benefits, supported by a culture that encourages collaboration and innovation. We strive to foster an inclusive workplace where diverse talent can learn, grow, and succeed. And with deeply rooted values, no matter where you work at Brady, you'll feel connected to the community through our charitable contributions and opportunities to give back. Our headquarters are in Milwaukee, Wisconsin, but we have more than 70 locations globally, giving our employees the opportunity to work with colleagues around the world.
   

  

**Our Benefits**
* Comprehensive insurance coverage starting on your first day of employment, including medical, dental, and vision
* Generous 401(k) with company match
* Paid time off and holidays
* Opportunity to participate in incentive programs for all full\\-time employees
* Family planning benefits including paid parental leave, fertility coverage, adoption and surrogacy assistance
* Education reimbursement opportunities
* Scholarship program for children of Brady employees
* A variety of Employee Resource Groups to provide you with unique networking, development, and volunteer opportunities
* Employee Assistance Program and related wellness programs (mental and behavioral health, family counseling, financial management)
* Dress\\-for\\-your\\-day dress code
* Charitable contributions matched through Brady's Matching Gift program","IT Services and IT Consulting","https://www.linkedin.com/company/lensa","https://media.licdn.com/dms/image/v2/D4D0BAQF2neHe9Hswcw/company-logo_100_100/company-logo_100_100/0/1719926548253/lensa_logo?e=2147483647&v=beta&t=BkAiU-HMAqYlzsBjGQYgQ0ebEUzXg5oQi_ft8ArhnF8","","","","",""
"li-4130609705","linkedin","https://www.linkedin.com/jobs/view/4130609705","https://www.tcpsoftware.com/careers/4463654007?gh_jid=4463654007&source=LinkedIn&urlHash=CT2j","Software Engineer in Test I","TCP Software","","","fulltime","","","","","","","mid-senior level","Engineering and Information Technology","","","*TCP is committed to cultivating a diverse and inclusive team. However, we are not able to sponsor visas for this role.* 
  

  

**About TCP (TimeClock Plus)**
 For more than 30 years, TCP has helped organizations engage their people by providing flexible, mobile timekeeping and workforce management solutions. Trusted by tens of thousands of customers and millions of users, TCP delivers best\\-in\\-class technology and personalized support to organizations of all sizes in the public and private sector to meet their complex timekeeping, employee scheduling, leave management and other workforce needs. Growth is happening and our vision for a successful future is clear \\- We'd love for you to join us on this journey! For more information on TCP, visit www.tcpsoftware.com or follow us on LinkedIn or Facebook.
   

  

**As a Test Engineer II you will:** 
  

  

* Perform manual testing of browser, mobile, API, and embedded applications with minimal supervision
* Troubleshoot issues in software
* Document and maintain test cases
* Provide analysis of testing results to our development team for needed improvements and further development
* Reporting defects


**You are a strong fit for this role if you have** 
 :
   

  

* 1\\-3 years of manual testing experience.
* Be familiar with agile development and scrum concepts.
* Experience with JIRA
* Understanding of QA principles and methodologies, processes, types of testing and the ability to apply this knowledge to concrete QA tasks.
* Basic understanding of CI/CD
* Experience performing tests using virtual and/or cloud environments.
* Bachelor’s degree in Computer Science, Software Engineering, or related field
* Experience with GitHub pull requests or other code review systems
* Basic SQL knowledge


**Benefits:** 
  

  

* Competitive salary
* 20 Days of PTO (Paid Time Off) and 13 days of companywide holidays
* 8 hours to volunteer and impact the community
* Comprehensive benefits (Health/Dental/Vision/ 401K)
* The work/life set up you need to be successful.


*TCP is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.*","Technology, Information and Internet, Software Development, and IT Services and IT Consulting","https://www.linkedin.com/company/tcpsoftware","https://media.licdn.com/dms/image/v2/D560BAQEMWh1U4EhmpQ/company-logo_100_100/company-logo_100_100/0/1737576794655/tcpsoftware_logo?e=2147483647&v=beta&t=Y762wDc1K0U6UvEW79D3VyHdo_FTDyzldh314q4vELM","","","","",""
"li-4180847966","linkedin","https://www.linkedin.com/jobs/view/4180847966","https://grabcareers.zohorecruit.com/jobs/Careers/803613000001364498/Mid-Level-Software-Engineer-Payments?source=LinkedIn-Basic&embedsource=LinkedIn%2BLimited%2BListings&urlHash=v2nD","Mid-Level Software Engineer (Payments)","GrabCareers","San Francisco, CA","","fulltime","","","","","","","mid-senior level","Information Technology","","","This is a remote position.
   

  

 Mid\\-Level Software Engineer (Payments)
   

  

 About Us:
   

  

* GrabCareers is committed to helping engineers navigate their career paths with ease. We provide access to a network of leading companies and opportunities for professional growth.


 Candidates must have valid USA work authorization. We are unable to sponsor visas at this time.
   

  

 Who You Are:
   

  

* You are a mid\\-level software engineer with 3\\+ years of experience in payment systems. You are proficient in Java or Python and have a solid understanding of payment gateways and transaction security.


 What You Will Do:
   

  

* Develop and maintain payment processing systems.
* Implement secure transaction flows and ensure data integrity.
* Integrate with various payment gateways and APIs.
* Troubleshoot and resolve payment\\-related issues.
* Optimize performance and reliability of payment systems.
* Conduct thorough testing and debugging.
* Collaborate with cross\\-functional teams to deliver payment solutions.


 Requirements:
   

  

* 3\\+ years of experience in software engineering, preferably in payment systems.
* Proficiency in Java or Python.
* Knowledge of payment gateways and APIs.
* Understanding of transaction security and data integrity.
* Experience with RESTful APIs.
* Strong problem\\-solving and debugging skills.


 Benefits:
   

  

* Competitive Salary
* Health Insurance (Medical, Dental, Vision)
* Paid Time Off (PTO)
* 401(k) Matching
* Learning and Development Opportunities
* Remote Work Options","Software Development","https://www.linkedin.com/company/grabcareers","https://media.licdn.com/dms/image/v2/D4E0BAQHR3U0imzhcKQ/company-logo_100_100/B4EZVf83HYHgAQ-/0/1741071545348/grabcareers_logo?e=2147483647&v=beta&t=HQxMjj9aelOaXOPj5wWRKRZkjqEMRqlZZ3BB5KUIBkk","","","","",""
"li-4177212240","linkedin","https://www.linkedin.com/jobs/view/4177212240","https://lensa.com/cgw/3ba0c41c3be1448bbf78049398c5f9adtjo1?utm_medium=slot&utm_source=linkedin&publisher_preference=easier_apply&urlHash=n3m4","Software Engineer (Product)","Lensa","Raleigh, NC","","fulltime","","","","","","","entry level","Engineering and Information Technology","","-ext@fb.com","Lensa is the leading career site for job seekers at every stage of their career. Our client, META, is seeking professionals in Raleigh, NC. Apply via Lensa today!
   

  

**Summary**
 Meta Platforms, Inc. (Meta), formerly known as Facebook Inc., builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps and services like Messenger, Instagram, and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. To apply, click “Apply to Job” online on this web page.
   

  

**Required Skills**
 Software Engineer (Product) Responsibilities:
   

  

* Develop, design, create, modify, and/or test software applications or systems for various products or software services.
* Develop a strong understanding of relevant product area, codebase, and/or systems.
* Demonstrate proficiency in data analysis, programming, and software engineering.
* Produce high\\-quality code with good test coverage using modern abstractions and frameworks.
* May be assigned to specific group focused on product or infrastructure.
* Work on problems of moderate scope where analysis of situations or data requires a review of a variety of factors.
* Exercise judgment within defined procedures and practices to determine appropriate action.
* Master internal development standards from developing to releasing code in order to take on tasks and projects with increasing levels of complexity.
* In connection with these duties, may apply knowledge of the following: Coding in industry\\-standard languages like C, C\\+\\+, Java, or C\\#
* Building large\\-scale infrastructure applications
* Creating web applications using Python, PHP, or Ruby
* Relational databases and SQL
* and Implementing web interfaces using JavaScript, HTML, or CSS.
* Telecommuting is permitted from anywhere in the US.


**Minimum Qualifications**
 Minimum Qualifications:
   

  

* Requires Bachelor’s degree (Foreign equivalent accepted) in Computer Science, Engineering, Information Systems, or a related field.
* Requires completion of a university\\-level course, research project, or internship involving the following skills:
* 
+ Coding in at least one of the following industry\\-standard languages: C, C\\+\\+, Java, or C\\#

* 
+ Building large\\-scale infrastructure applications

* 
+ Creating web applications using at least one of the following: Python, PHP, or Ruby

* 
+ Relational databases and SQL

* 
+ Implementing web interfaces using at least one of the following: JavaScript, HTML, or CSS.


**Public Compensation**
 $169,442/year to $200,200/year \\+ bonus \\+ equity \\+ benefits
   

  

**Industry:** 
 Internet
   

  

**Equal Opportunity**
 Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Meta participates in the E\\-Verify program in certain locations, as required by law. Please note that Meta may leverage artificial intelligence and machine learning technologies in connection with applications for employment.
   

  

 Meta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations\\-ext@fb.com.","IT Services and IT Consulting","https://www.linkedin.com/company/lensa","https://media.licdn.com/dms/image/v2/D4D0BAQF2neHe9Hswcw/company-logo_100_100/company-logo_100_100/0/1719926548253/lensa_logo?e=2147483647&v=beta&t=BkAiU-HMAqYlzsBjGQYgQ0ebEUzXg5oQi_ft8ArhnF8","","","","",""
"li-4180879260","linkedin","https://www.linkedin.com/jobs/view/4180879260","","Software Developer","VAE, Inc.","Springfield, VA","","fulltime","","","","","","","entry level","Engineering and Information Technology","","","**OVERVIEW:** 

 VAE, Inc. is a full service IT Infrastructure Solutions Company focused on building, securing and supporting our clients’ mission critical enterprises. We provide a distinctive array of design, integration and implementation services as well as fully managed service offerings. VAE is at the forefront of leveraging multi\\-tenant capable technologies and shared IT services to create secure, reliable and cost\\-effective end\\-to\\-end services and solutions. We deliver exceptional infrastructure solutions with extremely talented employees using a client\\-focused partnering approach.
   

  




**JOB TYPE:** 
 Full\\-time
   

  

**LOCATION:** 
 VA US (Primary)
   

  

**JOB DESCRIPTION:** 

 VAE is working on a project that tackles the problem of managing large\\-scale IT networks. We are seeking talented and highly motivated developers to join us in bringing this project to a larger audience.
 



 As an ML software developer, you will be responsible for feature development to deliver AI and machine learning solutions into our product. Your software development expertise and experience with ML will play a crucial role in delivering intelligent systems that improve VAE’s flagship software product, ITPIE. Together with a small machine learning team, you will be responsible to ensure the successful integration of AI/ML models into our existing software and assist in delivering expert systems through AI/ML technologies.
 



 Our application is primarily built using .NET, using TypeScript on the frontend, PostgreSQL for data storage, and Python for ML components. The application source is hosted in GitLab, and we use GitLab CI and Git to manage our code contribution workflows.
 



 Roles and Responsibilities
 


* Integrate AI/ML models into production systems
* Collaborate with existing team members to preprocess and analyze large datasets
* Work with subject matter experts to build out training/testing datasets
* Design and build tests for AI/ML solutions and data pipelines.


  

  

**QUALIFICATIONS:** 

**Things we really need** 



* Proficiency in Python and .NET (C\\#)
* Understanding of web transport fundamentals (HTTP, REST, WebSockets)
* Experience building and running unit and integration tests
* United States citizenship
* 5\\-8 years of software development experience



**Things we want too** 



* Experience with relational databases such as PostgreSQL
* Experience with machine learning algorithms and frameworks in Python and/or .NET
* Familiarity with Cloud environments (e.g. AWS, Azure) and offerings
* Strong analytical and problem\\-solving abilities
* Excellent communication and teamwork skills



**Things that are extra cool** 



* Advanced knowledge of Python ecosystem and internals
* Advanced knowledge of .NET runtime (reflection, performance optimization)
* Working understanding of network concepts
* Familiarity with Linux environments



**Our end of the bargain** 



* Remote\\-first environment (if that's your thing)
* Dedicated collaborative office space in NoVA (if that's your thing)
* We respect work/life balance
* Occasional on\\-site team summits
* Competitive salary and annual review


  

  

**CLEARANCE LEVEL:** 
 None
   

  

**CERTIFICATIONS:** 
 None required
   

  

**Equal Opportunity Employer:** 

 We are equal opportunity/affirmative action employers, committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender identity, sexual orientation, national origin, disability, or protected veteran status, or any other protected characteristic under state or local law.","IT Services and IT Consulting","https://www.linkedin.com/company/vae-inc-","https://media.licdn.com/dms/image/v2/C4E0BAQHzjdiPyI_66g/company-logo_100_100/company-logo_100_100/0/1630585029880/vae_inc__logo?e=2147483647&v=beta&t=RLd6TSvxscmls35HdFU9V3_YVQkVXdJHpUWgwsLGdK4","","","","",""
